timestamp,Input throttle (%),Actual throttle (%),Volts (V),Aux volts (V),Amps (A),Amp hours (Ah),Motor speed (RPM),Speed (m/s),Distance (m),Temp1 (C),Temp2 (C),Gear ratio,Gear,Ideal gear,Efficiency (Wh/km),Steering angle (deg),Brake,Fan status,Fan duty (%),Latitude (deg),Longitude (deg),Altitude (m),Bearing (deg),SpeedGPS (m/s),GPSTime,GPSAccuracy (m),Lap,Vehicle name,Mode,Bluetooth,SFLBearing (deg),ObserverBearing (deg),Slope (deg),PerformanceMetric,Mangled data
1570599501341,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.7,129.6,0.0,1011526758000.0,11.3,0,,DEMO,CONNECTED,0,0,-89.7,0.0,0
1570599501596,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.7,129.6,0.0,1011526758000.0,11.3,0,,DEMO,CONNECTED,0,0,-89.7,0.0,0
1570599501853,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.7,129.6,0.0,1011526758000.0,11.3,0,,DEMO,CONNECTED,0,0,-89.7,0.0,0
1570599502106,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.7,129.6,0.0,1011526758000.0,11.3,0,,DEMO,CONNECTED,0,0,-89.7,0.0,0
1570599502357,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,0
1570599502609,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,0
1570599502866,23,0,22.13,0.00,0.00,12.27,0,0.0,0.000,50.9,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,0
1570599503123,52,0,22.13,0.00,0.00,12.27,0,0.0,0.000,47.5,21.9,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,1
1570599503376,59,0,23.51,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,1
1570599503628,62,0,23.51,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,1
1570599503880,57,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,1
1570599504133,53,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.8,105.7,0.0,1011526760000.0,11.3,0,,DEMO,CONNECTED,0,0,90.0,0.0,1
1570599504403,54,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599504661,49,0,23.51,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599504916,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599505173,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599505430,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599505686,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599505940,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.4,85.3,0.0,1011526762000.0,11.7,0,,DEMO,CONNECTED,0,0,-90.0,0.0,1
1570599506192,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,CONNECTED,0,0,89.9,0.0,1
1570599506444,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,CONNECTED,0,0,89.9,0.0,1
1570599506700,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,CONNECTED,0,0,89.9,0.0,1
1570599506958,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599507222,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599507476,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599507730,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599507990,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,185.2,85.5,0.0,1011526764000.0,12.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599508268,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599508538,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599508792,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599509044,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599509305,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599509573,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599509832,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599510096,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.6,291.8,0.0,1011526766000.0,12.0,0,,DEMO,DISCONNECTED,0,0,-89.8,0.0,1
1570599510350,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599510603,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599510858,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599511113,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599511373,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599511627,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599511879,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599512136,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,184.2,86.8,0.0,1011526768000.0,12.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599512396,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599512652,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599512916,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599513182,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599513438,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599513692,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599513951,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.1,89.0,0.0,1011526770000.0,12.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599514214,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599514467,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599514734,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599515002,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599515272,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599515528,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599515797,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599516050,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.9,90.1,0.0,1011526772000.0,12.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599516316,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599516577,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599516861,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599517130,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599517424,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599517689,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599517956,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,186.3,91.7,0.0,1011526774000.0,11.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599518212,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599518487,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599518742,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599519002,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599519255,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599519512,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599519769,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599520028,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,180.5,102.1,0.0,1011526776000.0,11.3,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599520286,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599520541,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599520803,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599521059,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599521316,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599521578,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599521846,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599522114,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,183.4,90.1,0.0,1011526778000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599522372,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599522624,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599522883,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599523151,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599523427,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599523693,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599523955,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,182.7,90.0,0.0,1011526780000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599524209,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599524471,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599524725,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599524983,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599525248,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599525502,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599525765,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599526025,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599526282,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599526543,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599526806,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599527059,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599527317,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599527573,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599527827,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599528078,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599528330,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
